date,season,neutral,playoff,team1,team2,qbelo1_pre,qbelo2_pre,qbelo_prob1,elo_prob2,elo1_post,elo2_post,score1,score2
11/26/1989,1989,0,,BUF,CIN,1542.258533,1442.139109,0.712778338,0.376284612,1588.309,1523.686,24,7
11/26/1989,1989,0,,ARI,TB,1537.681319,1458.390626,0.684644157,0.355346132,1425.888,1406.174,13,14
11/26/1989,1989,0,,DEN,SEA,1447.158757,1588.673745,0.418104873,0.194656409,1643.605,1438.591,41,14
11/26/1989,1989,0,,NO,LAR,1643.479581,1451.008696,0.840403231,0.389281396,1573.397,1595.28,17,20
11/26/1989,1989,0,,GB,MIN,1432.611983,1398.615977,0.578353973,0.593491571,1459.538,1573.315,20,19
11/26/1989,1989,0,,KC,TEN,1565.088892,1540.190015,0.590368088,0.605322803,1484.11,1534.313,34,0
11/26/1989,1989,0,,MIA,PIT,1433.582455,1567.063716,0.344059624,0.297369777,1492.238,1499.666,14,34
11/26/1989,1989,0,,NYJ,ATL,1582.276387,1570.565658,0.579590629,0.379805045,1412.84,1348.124,27,7
11/26/1989,1989,0,,WSH,CHI,1509.538361,1493.403416,0.572734751,0.549672192,1511.197,1538.921,38,14
11/27/1989,1989,0,,SF,NYG,1697.810594,1613.541678,0.746569499,0.306513942,1705.978,1601.524,34,24
12/3/1989,1989,0,,ATL,SF,1406.838858,1455.441736,0.491124339,0.843671434,1340.842,1713.26,10,23
12/3/1989,1989,0,,CLE,CIN,1346.362992,1709.009222,0.119598711,0.32080041,1544.359,1568.319,0,21
12/3/1989,1989,0,,ARI,WSH,1596.765014,1517.17447,0.664378354,0.529193758,1397.938,1539.147,10,29
12/3/1989,1989,0,,DET,NO,1424.389103,1510.377797,0.426673175,0.711753231,1383.247,1541.521,21,14
12/3/1989,1989,0,,LAC,NYJ,1349.092644,1565.788688,0.325118727,0.373166257,1419.818,1430.962,17,20
12/3/1989,1989,0,,KC,MIA,1482.728419,1493.274835,0.578381433,0.418877869,1498.742,1477.605,26,21
12/3/1989,1989,0,,DAL,LAR,1580.390766,1540.538383,0.629261054,0.788752818,1295.261,1601.439,31,35
12/3/1989,1989,0,,PIT,TEN,1481.825003,1550.884736,0.503140429,0.456429313,1476.743,1557.236,16,23
12/3/1989,1989,0,,OAK,DEN,1602.34305,1570.590245,0.598208706,0.59506273,1528.751,1626.589,16,13
12/3/1989,1989,0,,TB,GB,1433.512907,1409.041909,0.607386408,0.483260708,1398.972,1466.74,16,17
12/3/1989,1989,0,,MIN,CHI,1502.797109,1517.917752,0.537232739,0.36073906,1590.468,1521.768,27,16
12/3/1989,1989,0,,NE,IND,1299.922954,1587.053358,0.201631132,0.500951254,1493.177,1519.834,22,16
12/3/1989,1989,0,,NYG,PHI,1521.116775,1652.882352,0.355028037,0.373415396,1574.355,1603.778,17,24
12/4/1989,1989,0,,SEA,BUF,1441.605925,1588.104437,0.367684502,0.619558807,1447.524,1579.376,17,16
12/10/1989,1989,0,,OAK,ARI,1634.115221,1576.656996,0.688714522,0.244680005,1533.688,1393.001,16,14
12/10/1989,1989,0,,BUF,NO,1596.276299,1294.068825,0.887233027,0.356157525,1560.65,1560.248,19,22
12/10/1989,1989,0,,CHI,DET,1478.534024,1501.142723,0.530241209,0.236572933,1481.424,1423.592,17,27
12/10/1989,1989,0,,CIN,SEA,1540.527011,1400.049464,0.778457868,0.255493998,1534.499,1481.343,17,24
12/10/1989,1989,0,,IND,CLE,1578.946631,1536.003448,0.689311818,0.442013874,1536.725,1527.467,23,17
12/10/1989,1989,0,,DEN,NYG,1522.852191,1378.877884,0.766455156,0.337410992,1597.482,1603.462,7,14
12/10/1989,1989,0,,GB,KC,1426.483166,1480.18785,0.55409057,0.452654334,1434.017,1531.465,3,21
12/10/1989,1989,0,,MIA,NE,1560.587794,1450.76373,0.748161487,0.42934343,1503.565,1467.218,31,10
12/10/1989,1989,0,,MIN,ATL,1531.567016,1553.351691,0.55309438,0.140501267,1598.571,1332.74,43,17
12/10/1989,1989,0,,NYJ,PIT,1462.23113,1497.46923,0.559281379,0.472369812,1402.867,1504.837,0,13
12/10/1989,1989,0,,WSH,LAC,1535.358994,1416.07165,0.7810072,0.257102543,1547.648,1411.317,26,21
12/10/1989,1989,0,,TEN,TB,1598.076958,1340.909982,0.868547789,0.216664519,1562.69,1393.519,20,17
12/10/1989,1989,0,,PHI,DAL,1539.883905,1399.407906,0.743529917,0.104318451,1608.055,1290.984,20,10
12/11/1989,1989,0,,LAR,SF,1592.907487,1714.462232,0.396587586,0.566975882,1589.684,1725.016,27,30
12/16/1989,1989,0,,NYG,DAL,1394.209588,1603.556168,0.321783975,0.102207121,1608.3,1286.147,15,0
12/16/1989,1989,0,,ARI,DEN,1607.21605,1289.418256,0.884711099,0.690598148,1371.834,1618.649,0,37
12/17/1989,1989,0,,CIN,TEN,1526.545806,1546.114957,0.546844911,0.447224898,1569.753,1527.436,61,7
12/17/1989,1989,0,,KC,LAC,1509.943749,1472.376934,0.613333571,0.256203093,1497.689,1445.093,13,20
12/17/1989,1989,0,,PIT,NE,1419.441976,1394.461518,0.610172066,0.356469108,1524.894,1447.161,28,10
12/17/1989,1989,0,,SEA,OAK,1582.264464,1396.727267,0.810688468,0.481796041,1499.986,1515.044,23,17
12/17/1989,1989,0,,SF,BUF,1531.036106,1408.940047,0.760346058,0.210762259,1734.501,1551.164,21,10
12/17/1989,1989,0,,DET,TB,1536.246859,1605.617584,0.478219802,0.366494729,1446.749,1370.361,33,7
12/17/1989,1989,0,,ATL,WSH,1482.288099,1428.664254,0.61679367,0.7032745,1328.889,1551.499,30,31
12/17/1989,1989,0,,CHI,GB,1548.671848,1507.299813,0.632445144,0.343650852,1445.941,1469.5,28,40
12/17/1989,1989,0,,CLE,MIN,1484.805718,1545.082223,0.53878392,0.508783458,1547.323,1578.715,23,17
12/17/1989,1989,0,,IND,MIA,1333.369355,1542.490597,0.262846535,0.362378782,1560.323,1479.967,42,13
12/17/1989,1989,0,,LAR,NYJ,1725.105255,1558.551471,0.69427124,0.190066955,1600.663,1391.888,38,14
12/18/1989,1989,0,,NO,PHI,1556.398608,1600.926868,0.486538861,0.475277461,1582.864,1585.438,30,20
12/23/1989,1989,0,,SEA,WSH,1502.537766,1545.860055,0.521626729,0.48060039,1464.437,1587.049,0,29
12/23/1989,1989,0,,NYJ,BUF,1385.795391,1544.281481,0.369361212,0.632439418,1366.246,1576.806,0,37
12/23/1989,1989,0,,TEN,CLE,1510.327162,1556.69436,0.511830405,0.435439594,1508.883,1565.876,20,24
12/24/1989,1989,0,,NE,LAR,1283.911399,1461.540746,0.310197353,0.624679517,1435.547,1612.277,20,24
12/24/1989,1989,0,,TB,PIT,1443.734069,1625.664891,0.316174565,0.626069955,1353.815,1541.44,22,31
12/24/1989,1989,0,,SF,CHI,1581.128298,1572.646935,0.564002022,0.115550785,1741.063,1439.378,26,0
12/24/1989,1989,0,,PHI,ARI,1739.375245,1449.411607,0.911103783,0.167454871,1594.031,1363.242,31,14
12/24/1989,1989,0,,NYG,OAK,1329.999898,1444.260143,0.410907389,0.28679632,1623.766,1499.578,34,17
12/24/1989,1989,0,,NO,IND,1450.406966,1593.19634,0.358724651,0.37661837,1608.824,1534.363,41,6
12/24/1989,1989,0,,MIA,KC,1576.197179,1372.100865,0.827821152,0.432378357,1463.884,1513.772,24,27
12/24/1989,1989,0,,DAL,GB,1612.722906,1527.350175,0.702143916,0.664027585,1270.857,1484.79,10,20
12/24/1989,1989,0,,ATL,DET,1483.324725,1496.242084,0.54963942,0.575490081,1311.648,1463.99,24,31
12/24/1989,1989,0,,LAC,DEN,1369.643351,1531.913716,0.356378478,0.65133183,1464.089,1599.653,19,16
12/25/1989,1989,0,,MIN,CIN,1585.170083,1562.333601,0.577180256,0.395139378,1595.514,1552.954,29,21
12/31/1989,1989,0,w,PHI,LAR,1585.052417,1604.236818,0.550958997,0.433118811,1562.661,1643.646,7,21
12/31/1989,1989,0,w,TEN,PIT,1493.790173,1547.593671,0.522926239,0.453446001,1493.503,1556.821,23,26
1/6/1990,1989,0,d,CLE,BUF,1573.231349,1570.064046,0.607758306,0.422809184,1579.16,1563.523,34,30
1/6/1990,1989,0,d,SF,MIN,1744.325357,1603.305036,0.828462668,0.229344277,1755.16,1581.418,41,13
1/7/1990,1989,0,d,DEN,PIT,1628.849245,1634.567192,0.591338068,0.34961524,1604.273,1552.201,24,23
1/7/1990,1989,0,d,NYG,LAR,1605.475436,1562.198093,0.718037665,0.435429688,1601.334,1666.078,13,19
1/14/1990,1989,0,c,DEN,CLE,1609.115584,1585.435143,0.628477937,0.373148753,1624.585,1558.847,37,21
1/14/1990,1989,0,c,SF,LAR,1754.600057,1658.272653,0.774247056,0.291736068,1773.33,1647.908,30,3
1/28/1990,1989,1,s,SF,DEN,1768.310856,1629.328567,0.749248276,0.298124459,1794.712,1603.203,55,10
9/9/1990,1990,0,,CIN,NYJ,1557.449414,1468.219028,0.712249729,0.25148865,1545.267,1404.2,25,20
9/9/1990,1990,0,,CHI,SEA,1514.673075,1564.131189,0.500246103,0.43094353,1485.629,1453.581,17,0
9/9/1990,1990,0,,BUF,IND,1576.254174,1551.479343,0.602718497,0.380819821,1564.796,1503.794,26,10
9/9/1990,1990,0,,ATL,TEN,1457.994775,1477.892652,0.545043102,0.580230683,1412.356,1461.078,47,27
9/9/1990,1990,0,,GB,LAR,1514.784417,1573.562297,0.501935446,0.56262496,1520.974,1570.825,36,24
9/9/1990,1990,0,,DAL,LAC,1489.914815,1384.73631,0.719585577,0.590826518,1365.775,1460.855,17,14
9/9/1990,1990,0,,WSH,ARI,1549.140811,1372.510628,0.799348449,0.225646767,1573.952,1396.242,31,0
9/9/1990,1990,0,,OAK,DEN,1352.489568,1463.451894,0.43679548,0.505877078,1519.547,1552.307,14,9
9/9/1990,1990,0,,NYG,PHI,1533.88202,1598.583745,0.465754127,0.372248394,1584.091,1528.573,27,20
9/9/1990,1990,0,,NE,MIA,1540.242702,1443.771766,0.707060183,0.434030658,1442.67,1493.617,24,27
9/9/1990,1990,0,,KC,MIN,1499.836999,1464.093435,0.62205787,0.471388571,1523.801,1542.993,24,21
9/9/1990,1990,0,,DET,TB,1552.176723,1467.236958,0.694485121,0.310671411,1435.135,1446.734,21,38
9/9/1990,1990,0,,CLE,PIT,1389.288527,1507.5535,0.404972702,0.401389955,1559.559,1517.806,13,3
9/10/1990,1990,0,,NO,SF,1550.583094,1657.150905,0.394288275,0.583997473,1568.599,1703.758,12,13
9/16/1990,1990,0,,PHI,ARI,1443.072663,1532.580458,0.457149436,0.243068669,1510.303,1414.512,21,23
9/16/1990,1990,0,,LAC,CIN,1430.636882,1470.186673,0.499254389,0.52790708,1444.086,1562.036,16,21
9/16/1990,1990,0,,SF,WSH,1535.483331,1449.605787,0.70432285,0.245752899,1715.674,1562.036,26,13
9/16/1990,1990,0,,SEA,OAK,1366.027805,1553.377586,0.339802661,0.501390182,1437.539,1535.59,13,17
9/16/1990,1990,0,,PIT,TEN,1559.761452,1545.296322,0.619714271,0.331652016,1533.425,1445.459,20,9
9/16/1990,1990,0,,TB,LAR,1450.979355,1442.664273,0.595088591,0.584228208,1421.703,1595.856,14,35
9/16/1990,1990,0,,NYJ,CLE,1368.424741,1592.250186,0.278026981,0.627182424,1422.334,1541.425,24,21
9/16/1990,1990,0,,MIN,NO,1429.678043,1570.877314,0.388538156,0.443549183,1572.634,1538.958,32,3
9/16/1990,1990,0,,MIA,BUF,1447.516722,1555.623634,0.427895595,0.508891358,1526.054,1532.36,30,7
9/16/1990,1990,0,,GB,CHI,1444.973083,1426.655354,0.593643631,0.359477594,1481.452,1525.151,13,31
9/16/1990,1990,0,,DET,ATL,1662.437678,1576.062656,0.709451329,0.376296771,1450.185,1397.307,21,14
9/16/1990,1990,0,,DAL,NYG,1493.223154,1568.434325,0.466942401,0.707351988,1348.862,1601.004,7,28
9/16/1990,1990,0,,IND,NE,1561.58845,1520.857771,0.633428813,0.326066937,1488.086,1458.379,14,16
9/17/1990,1990,0,,DEN,KC,1546.223805,1528.585262,0.586733483,0.368591558,1557.208,1518.899,24,23
9/23/1990,1990,0,,WSH,DAL,1570.613573,1456.149717,0.739450199,0.167800243,1566.831,1344.067,19,15
9/23/1990,1990,0,,CIN,NE,1551.798614,1428.554566,0.740785036,0.274707578,1580.179,1440.236,41,7
9/23/1990,1990,0,,TB,DET,1520.388247,1466.220033,0.649047171,0.447639051,1433.912,1437.976,23,20
9/23/1990,1990,0,,LAR,PHI,1445.294689,1437.493912,0.600231336,0.295951275,1566.443,1539.716,21,27
9/23/1990,1990,0,,NYG,MIA,1561.737002,1352.441258,0.842192831,0.308825281,1617.788,1509.269,20,3
9/23/1990,1990,0,,SF,ATL,1406.488616,1461.381843,0.523425921,0.099138126,1718.96,1394.021,19,13
9/23/1990,1990,0,,TEN,IND,1534.059915,1432.526783,0.703118325,0.467847095,1470.543,1463.002,24,10
9/23/1990,1990,0,,GB,KC,1594.066741,1518.869084,0.698514462,0.460430962,1451.858,1548.494,3,17
9/23/1990,1990,0,,DEN,SEA,1559.84337,1584.669526,0.539762708,0.256728894,1563.775,1430.972,34,31
9/23/1990,1990,0,,CLE,LAC,1522.602852,1523.010452,0.623529063,0.282012978,1504.249,1481.262,14,24
9/23/1990,1990,0,,CHI,MIN,1608.233669,1527.462897,0.694089602,0.474812349,1538.212,1559.574,19,16
9/23/1990,1990,0,,NO,ARI,1547.098554,1455.528866,0.719963701,0.251516825,1553.274,1400.196,28,7
9/23/1990,1990,0,,OAK,PIT,1676.763332,1410.246594,0.882015805,0.404528143,1558.282,1510.733,20,3
9/24/1990,1990,0,,NYJ,BUF,1385.345475,1534.194582,0.367396421,0.564437286,1395.204,1559.489,7,30
9/30/1990,1990,0,,PHI,IND,1445.528419,1566.22337,0.55107022,0.306662019,1529.442,1473.276,23,24
9/30/1990,1990,0,,PIT,MIA,1572.067642,1419.604935,0.735719297,0.405500555,1472.29,1547.711,6,28
9/30/1990,1990,0,,ARI,WSH,1562.163451,1572.445254,0.575832356,0.64223044,1377.165,1589.861,10,38
9/30/1990,1990,0,,DET,GB,1448.265524,1487.430595,0.482822423,0.426961548,1421.71,1468.124,21,24
9/30/1990,1990,0,,KC,CLE,1558.182709,1497.876428,0.695913188,0.347767992,1572.052,1480.69,34,0
9/30/1990,1990,0,,BUF,DEN,1439.032689,1362.954142,0.663389941,0.41350419,1565.068,1558.196,29,28
9/30/1990,1990,0,,LAC,TEN,1547.985822,1416.5153,0.736230252,0.392724645,1451.101,1500.705,7,17
9/30/1990,1990,0,,OAK,CHI,1624.843025,1347.95489,0.892100712,0.379963704,1578.095,1518.399,24,10
9/30/1990,1990,0,,MIN,TB,1468.71027,1466.273301,0.581697787,0.250201352,1536.812,1456.673,20,23
9/30/1990,1990,0,,NE,NYJ,1556.585915,1558.435299,0.579359388,0.346741107,1395.967,1439.473,13,37
9/30/1990,1990,0,,NYG,DAL,1440.463969,1510.85354,0.464049155,0.124571371,1623.635,1338.22,31,17
10/1/1990,1990,0,,SEA,CIN,1421.917882,1587.7306,0.358338088,0.618865223,1466.655,1544.496,31,16
10/7/1990,1990,0,,TEN,SF,1427.621831,1578.478574,0.374518527,0.707279294,1493.118,1726.547,21,24
10/7/1990,1990,0,,IND,KC,1406.284261,1541.079862,0.416624,0.548455021,1491.205,1554.123,23,19
10/7/1990,1990,0,,CHI,GB,1550.013368,1500.745009,0.58315238,0.339936717,1535.893,1450.629,27,13
10/7/1990,1990,0,,ATL,NO,1342.946373,1441.797565,0.412729616,0.63240864,1403.181,1544.115,28,27
10/7/1990,1990,0,,MIN,DET,1549.875012,1434.951111,0.732190309,0.261777483,1503.373,1455.149,27,34
10/7/1990,1990,0,,NE,SEA,1393.907902,1459.214928,0.461886977,0.508184959,1370.075,1492.546,20,33
10/7/1990,1990,0,,DAL,TB,1411.690787,1440.06747,0.509347768,0.576323808,1357.233,1437.66,14,10
10/7/1990,1990,0,,BUF,OAK,1562.273455,1584.595338,0.548269372,0.425757795,1587.595,1555.567,38,24
10/7/1990,1990,0,,PIT,LAC,1564.950003,1550.433555,0.663664209,0.378447325,1495.128,1428.263,36,14
10/7/1990,1990,0,,LAR,CIN,1494.9161,1680.725664,0.287532361,0.37742149,1548.471,1562.468,31,34
10/7/1990,1990,0,,MIA,NYJ,1539.626722,1408.078929,0.736996775,0.269484792,1555.753,1431.432,20,16
10/8/1990,1990,0,,DEN,CLE,1552.74776,1477.580563,0.714214368,0.305693513,1547.905,1490.982,29,30
10/14/1990,1990,0,,WSH,NYG,1532.771701,1488.253606,0.644549397,0.455182781,1572.072,1641.425,20,24
10/14/1990,1990,0,,TB,GB,1603.946321,1629.851543,0.413544897,0.425676169,1458.992,1429.297,26,14
10/14/1990,1990,0,,OAK,SEA,1542.074717,1442.368944,0.733861109,0.323671867,1568.288,1479.825,24,17
10/14/1990,1990,0,,TEN,CIN,1414.592422,1688.16474,0.2210662,0.506259826,1528.279,1527.307,48,17
10/14/1990,1990,0,,CHI,LAR,1560.497692,1483.303312,0.685438171,0.425126,1564.139,1520.225,38,9
10/14/1990,1990,0,,NO,CLE,1400.250165,1409.389313,0.606159699,0.336255006,1555.55,1479.546,25,20
10/14/1990,1990,0,,ATL,SF,1487.477025,1569.87777,0.474821465,0.8156688,1395.27,1734.458,35,45
10/14/1990,1990,0,,NYJ,LAC,1557.495314,1468.029023,0.717119994,0.403136722,1386.949,1472.746,3,39
10/14/1990,1990,0,,KC,DET,1422.352525,1478.751179,0.472499604,0.280111173,1569.742,1439.531,43,24
10/14/1990,1990,0,,DEN,PIT,1572.007198,1545.505787,0.591351615,0.336712538,1507.393,1535.64,17,34
10/14/1990,1990,0,,ARI,DAL,1407.805468,1362.391413,0.678621295,0.380150874,1398.324,1336.075,20,3
10/15/1990,1990,0,,PHI,MIN,1536.879292,1516.797099,0.684553977,0.371862412,1545.134,1487.681,32,24
10/18/1990,1990,0,,MIA,NE,1547.455486,1369.819518,0.813480711,0.191078342,1562.887,1362.941,17,10
10/21/1990,1990,0,,IND,DEN,1697.807622,1488.485104,0.843766842,0.430212439,1463.259,1535.339,17,27
10/21/1990,1990,0,,LAC,OAK,1590.992152,1549.942233,0.508611719,0.543840601,1447.797,1593.237,9,24
10/21/1990,1990,0,,LAR,ATL,1524.171694,1544.937594,0.625334643,0.250965629,1534.292,1381.203,44,24
10/21/1990,1990,0,,WSH,PHI,1448.605091,1495.958557,0.563618667,0.370694707,1585.92,1531.286,13,7
10/21/1990,1990,0,,TB,DAL,1454.708213,1572.821979,0.382155591,0.253177407,1432.708,1362.359,13,17
10/21/1990,1990,0,,SF,PIT,1449.650108,1344.848706,0.757539825,0.179659149,1744.226,1525.871,27,7
10/21/1990,1990,0,,SEA,KC,1642.805711,1425.348175,0.848862939,0.535797095,1507.626,1541.941,19,7
10/21/1990,1990,0,,TEN,NO,1518.496084,1404.94954,0.714787103,0.445916031,1551.418,1532.411,23,10
10/21/1990,1990,0,,NYG,ARI,1470.979024,1573.284232,0.454683643,0.145098687,1643.189,1396.56,20,19
10/21/1990,1990,0,,BUF,NYJ,1586.371101,1354.931265,0.854834517,0.178113503,1592.001,1382.543,30,27
10/22/1990,1990,0,,CLE,CIN,1476.087712,1533.183101,0.486177521,0.475211424,1446.847,1560.006,13,34
10/28/1990,1990,0,,LAC,TB,1706.20273,1446.162487,0.887388868,0.386741663,1473.663,1406.843,41,10
10/28/1990,1990,0,,NYG,WSH,1543.17817,1351.400712,0.828858112,0.330962078,1658.771,1570.338,21,10
10/28/1990,1990,0,,TEN,NYJ,1362.870532,1589.901653,0.288540207,0.206477127,1519.599,1414.362,12,17
10/28/1990,1990,0,,NE,BUF,1451.453596,1503.734157,0.56785906,0.719988643,1347.878,1607.065,10,27
10/28/1990,1990,0,,NO,DET,1423.504238,1599.016902,0.298412107,0.287239246,1488.023,1483.919,10,27
10/28/1990,1990,0,,GB,MIN,1388.757482,1563.108326,0.366774704,0.490479961,1455.782,1461.196,24,10
10/28/1990,1990,0,,DAL,PHI,1434.291502,1422.855469,0.598095247,0.645256267,1357.663,1535.982,20,21
10/28/1990,1990,0,,ARI,CHI,1371.643345,1530.870166,0.318828413,0.643478069,1380.223,1580.475,21,31
10/28/1990,1990,0,,IND,MIA,1644.649649,1610.064219,0.728407325,0.549669342,1436.263,1589.882,7,27
10/28/1990,1990,0,,ATL,CIN,1421.01776,1554.404472,0.418442948,0.658159428,1424.11,1517.099,38,17
10/28/1990,1990,0,,SF,CLE,1525.931118,1452.240106,0.605245366,0.110462928,1746.856,1444.217,20,17
10/29/1990,1990,0,,PIT,LAR,1480.089996,1534.688142,0.485699582,0.419288486,1554.206,1505.958,41,10
11/4/1990,1990,0,,MIA,ARI,1385.329432,1367.473413,0.636320374,0.170644804,1599.12,1370.986,23,3
11/4/1990,1990,0,,SEA,LAC,1544.902707,1593.23869,0.49996554,0.3613114,1468.966,1512.323,14,31
11/4/1990,1990,0,,TB,CHI,1474.364674,1708.887363,0.289198968,0.651431177,1386.617,1600.701,6,26
11/4/1990,1990,0,,LAR,TEN,1443.477854,1605.471851,0.347496322,0.426622157,1519.377,1506.18,17,13
11/4/1990,1990,0,,PIT,ATL,1515.900376,1429.668063,0.680563446,0.245443598,1565.771,1412.545,21,9
11/4/1990,1990,0,,PHI,NE,1395.845411,1612.423161,0.293308215,0.188929087,1547.393,1336.467,48,20
11/4/1990,1990,0,,NYJ,DAL,1499.360549,1461.30156,0.665709345,0.331689021,1431.79,1340.235,24,9
11/4/1990,1990,0,,MIN,DEN,1480.823079,1523.545888,0.439695729,0.513154798,1479.662,1516.873,27,22
11/4/1990,1990,0,,KC,OAK,1488.449726,1597.542061,0.540394328,0.48028858,1552.429,1582.749,9,7
11/4/1990,1990,0,,GB,SF,1522.197745,1489.721498,0.650472909,0.786068246,1449.537,1753.1,20,24
11/4/1990,1990,0,,DET,WSH,1498.877762,1509.249451,0.533944218,0.530785428,1471.035,1583.222,38,41
11/4/1990,1990,0,,CLE,BUF,1535.040098,1347.300335,0.802627351,0.637206127,1418.089,1633.193,0,42
11/4/1990,1990,0,,CIN,NO,1579.238173,1410.097979,0.779507876,0.367828252,1481.33,1523.791,7,21
11/5/1990,1990,0,,IND,NYG,1396.184059,1657.171807,0.205197926,0.712322138,1420.744,1674.29,7,24
11/11/1990,1990,0,,OAK,GB,1629.12322,1414.204823,0.827288099,0.242136809,1538.787,1493.499,16,29
11/11/1990,1990,0,,LAC,DEN,1555.889706,1458.664,0.717657782,0.413872795,1532.986,1496.21,19,7
11/11/1990,1990,0,,LAR,NYG,1582.251691,1465.672914,0.717744717,0.626581911,1496.281,1697.386,7,31
11/11/1990,1990,0,,DAL,SF,1335.333628,1385.467914,0.51809929,0.881056368,1334.186,1759.148,6,24
11/11/1990,1990,0,,NYJ,MIA,1501.99811,1503.075468,0.575787614,0.643149169,1413.322,1617.588,3,17
11/11/1990,1990,0,,BUF,ARI,1348.159887,1717.579122,0.125192395,0.131981084,1641.157,1363.022,45,14
11/11/1990,1990,0,,CHI,ATL,1526.768752,1379.145351,0.735921741,0.188883223,1607.293,1405.952,30,24
11/11/1990,1990,0,,DET,MIN,1513.720144,1667.887952,0.357696364,0.419577247,1442.467,1508.229,7,17
11/11/1990,1990,0,,KC,SEA,1630.373045,1397.889474,0.850018146,0.298464244,1542,1479.395,16,17
11/11/1990,1990,0,,NO,TB,1404.642957,1591.446677,0.315433871,0.237976204,1538.469,1371.939,35,7
11/11/1990,1990,0,,NE,IND,1473.272754,1501.293499,0.584829795,0.527713401,1323.486,1433.725,10,13
11/12/1990,1990,0,,PHI,WSH,1547.006805,1612.719032,0.69543597,0.458117925,1571.88,1558.734,28,14
11/18/1990,1990,0,,ATL,PHI,1597.233157,1543.221844,0.719131368,0.641294776,1401.198,1576.635,23,24
11/18/1990,1990,0,,LAR,DAL,1723.970392,1362.69226,0.924796609,0.212945052,1471.948,1358.52,21,24
11/18/1990,1990,0,,BUF,NE,1689.89818,1444.44562,0.873809355,0.099496521,1645.748,1318.896,14,0
11/18/1990,1990,0,,SF,TB,1388.745997,1506.570275,0.391078587,0.068937619,1762.83,1368.258,31,7
11/18/1990,1990,0,,WSH,NO,1418.57666,1494.407068,0.414355997,0.379699286,1578.532,1518.672,31,17
11/18/1990,1990,0,,ARI,GB,1485.150491,1531.363616,0.471562119,0.593129043,1352.067,1504.454,21,24
11/18/1990,1990,0,,KC,LAC,1408.223108,1562.49268,0.347783139,0.395067838,1564.094,1510.892,27,10
11/18/1990,1990,0,,IND,NYJ,1469.403979,1530.120634,0.535563337,0.379512203,1443.854,1403.193,17,14
11/18/1990,1990,0,,DEN,CHI,1481.826403,1635.104936,0.344799136,0.565932576,1484.422,1619.081,13,16
11/18/1990,1990,0,,CLE,TEN,1399.915303,1388.543742,0.590106359,0.533181779,1394.39,1529.879,23,35
11/18/1990,1990,0,,NYG,DET,1491.709916,1341.768618,0.776851343,0.136861961,1704.661,1435.192,20,0
11/18/1990,1990,0,,SEA,MIN,1545.149727,1523.247175,0.604419068,0.448140118,1463.839,1523.786,21,24
11/18/1990,1990,0,,CIN,PIT,1639.516522,1320.886238,0.911591152,0.527948685,1515.621,1531.48,27,3
11/19/1990,1990,0,,MIA,OAK,1607.545892,1541.35433,0.687542084,0.304113603,1596.945,1559.431,10,13
11/22/1990,1990,0,,DET,DEN,1365.66087,1611.394021,0.211140821,0.477320718,1460.206,1459.407,40,27
11/22/1990,1990,0,,DAL,WSH,1437.780268,1472.727773,0.500727259,0.709368872,1395.119,1541.933,27,17
11/25/1990,1990,0,,NYJ,PIT,1377.496942,1497.035425,0.384948472,0.590083182,1380.159,1554.514,7,24
11/25/1990,1990,0,,SF,LAR,1397.885889,1587.217228,0.306207437,0.114191748,1710.311,1524.466,17,28
11/25/1990,1990,0,,LAC,SEA,1545.13858,1644.203566,0.383300057,0.344110632,1491.731,1483,10,13
11/25/1990,1990,0,,CIN,IND,1519.478682,1410.962103,0.724115028,0.312749965,1475.931,1483.544,20,34
11/25/1990,1990,0,,CLE,MIA,1561.682995,1567.276589,0.576100001,0.688224182,1377.428,1613.907,13,30
11/25/1990,1990,0,,ARI,NE,1567.085917,1696.563531,0.404183646,0.362364151,1373.189,1297.774,34,14
11/25/1990,1990,0,,GB,TB,1501.120313,1454.386033,0.657452148,0.238998641,1514.955,1357.756,20,10
11/25/1990,1990,0,,MIN,CHI,1529.060981,1403.629871,0.704847744,0.543487851,1560.899,1581.969,41,13
11/25/1990,1990,0,,NO,ATL,1378.269294,1316.842865,0.638166593,0.259147379,1525.306,1394.563,10,7
11/25/1990,1990,0,,PHI,NYG,1517.046977,1358.651514,0.756278104,0.589719716,1612.387,1668.909,31,13
11/25/1990,1990,0,,OAK,KC,1728.011137,1467.817664,0.877217084,0.414030598,1542.726,1580.799,24,27
11/26/1990,1990,0,,TEN,BUF,1515.097839,1643.559895,0.437947431,0.572687722,1546.133,1629.493,27,24
12/2/1990,1990,0,,SEA,TEN,1295.755479,1583.646013,0.247143174,0.497313197,1496.776,1532.356,13,10
12/2/1990,1990,0,,PIT,CIN,1569.167107,1603.844437,0.565205321,0.304379243,1530.559,1499.886,12,16
12/2/1990,1990,0,,NE,KC,1347.922469,1395.972829,0.518307706,0.778173297,1283.913,1594.66,7,37
12/2/1990,1990,0,,MIN,GB,1627.663312,1603.281952,0.578992652,0.345552903,1579.539,1496.315,23,7
12/2/1990,1990,0,,LAC,NYJ,1407.887784,1536.718023,0.411911443,0.265723349,1506.937,1364.952,38,17
12/2/1990,1990,0,,DEN,OAK,1399.356681,1453.415707,0.536375853,0.526338757,1446.383,1555.75,20,23
12/2/1990,1990,0,,WSH,MIA,1588.291265,1527.776022,0.650614591,0.510035045,1574.019,1581.821,42,20
